club,id,createdAt,favorites,retweets,text
Taylor Swift,1338107617273634816,2020-12-13 13:04:51+00:00,252071,26939,"Not to be all ‘iTs mY BiRtHdAY &amp; I jUsT wAnNa DaNcE’ but... it is and I do. So here’s the willow dancing witch version, remixed by Elvira, a bad ass female producer I really respect 💪💃 https://t.co/RoTpC5w2de https://t.co/NkrTlqbSqZ"
Taylor Swift,1337877056181456899,2020-12-12 21:48:41+00:00,141069,8739,Speechless over this. 🙏🙏🙏 Thank you @variety https://t.co/AC08Y8g8SP
Taylor Swift,1337500493040529408,2020-12-11 20:52:21+00:00,229057,13040,I need nothing else for my birthday this year. Or any other year. Ever. This is it. I love you Dolly ♥️ https://t.co/kFo1RpaNQO
Taylor Swift,1337467398820163587,2020-12-11 18:40:51+00:00,136394,9631,"This review turned me into an actual weeping willow, thank you @rollingstone 🍂♥️🍁 https://t.co/f1WcdPYZ8E"
Taylor Swift,1337264763924049922,2020-12-11 05:15:39+00:00,141740,15178,"Get 2 bonus tracks “right where you left me” + “it’s time to go” on the physical deluxe edition of evermore. There’s also an exclusive, digital booklet that comes with all digital downloads of the album including some super cool WOODSY PICS! https://t.co/QYMUTL0IAj https://t.co/Acf5Xa2iTp"
Taylor Swift,1337264119536291840,2020-12-11 05:13:05+00:00,197881,29662,life was a willow and it bent right to your wind. The #willowMusicVideo is out now! https://t.co/HLEnRDk21i  📷: Max Wanger https://t.co/YP1cmnrii1
Taylor Swift,1337263259469164545,2020-12-11 05:09:40+00:00,424221,62565,"I have no idea what will come next. I have no idea about a lot of things these days and so I’ve clung to the one thing that keeps me connected to you all. That thing always has and always will be music. And may it continue, evermore. evermore is out now: https://t.co/QYMUTL0IAj https://t.co/tlSmahDkBi"
Taylor Swift,1337245958787244033,2020-12-11 04:00:56+00:00,128830,14504,The #willowMusicVideo premieres in 1 hour! About to answer some questions in the premiere page chat so follow me there: https://t.co/HLEnRDk21i https://t.co/llb1iL2bQl
Taylor Swift,1337022742646972418,2020-12-10 13:13:57+00:00,447555,58564,"Tonight the story continues, as the music video for “willow” drops at midnight eastern. https://t.co/T3o0nsANpY"
Taylor Swift,1337021903417044992,2020-12-10 13:10:37+00:00,520491,86700,"Ever since I was 13, I’ve been excited about turning 31 because it’s my lucky number backwards, which is why I wanted to surprise you with this now. You’ve all been so caring, supportive and thoughtful on my birthdays and so this time I thought I would give you something! https://t.co/wATiVSTpuV"
Taylor Swift,1337020334122397697,2020-12-10 13:04:22+00:00,657257,114844,"I’m elated to tell you that my 9th studio album, and folklore’s sister record, will be out tonight at midnight eastern. It’s called evermore.  📷: Beth Garrabrant https://t.co/xdej7AzJRW"
Taylor Swift,1336764704488902656,2020-12-09 20:08:36+00:00,90474,6570,Over here in folkloreland we feel great about it. Thanks @latimes!🌲🌲🌲🌲🌲🌲🌲🌲🌲 https://t.co/YcCMv2zcaZ
Taylor Swift,1336363561795395593,2020-12-08 17:34:36+00:00,143153,19586,Got to do this shoot with my folklore co-conspirator Beth Garrabrant &amp; talk to @AlexJSuskind for @EW. Thank you to @StellaMcCartney for the lewks. Mr. Horse told me personally he was stoked knowing no animals were harmed in the making of Stella’s clothes🐴 https://t.co/aKTa5SQC4c https://t.co/N7NT6HZ6MU
Taylor Swift,1334962815979941890,2020-12-04 20:48:32+00:00,154061,16176,*cries in cottagecore* *screams in soft lullabies* *throws self to the base of a willow tree by a reflection pool at midnight* Thanks @rollingstone 🥺🥰🙏 https://t.co/gLDp7yUUtp
Taylor Swift,1334509984688840715,2020-12-03 14:49:09+00:00,155486,17132,"It’s the 13 on the dice for me 💁🏼‍♀️🎲 Thanks Spotify, this is cute cute CUTE. I also thought I’d mention that @jackantonoff lovingly refers to people who like the song august as ‘august heads’. It felt relevant here. https://t.co/7qQFJmQdLe"
Taylor Swift,1334144808693223425,2020-12-02 14:38:04+00:00,300125,44575,"Okay so while my new re-records are NOT done, my friend @VancityReynolds asked me if he could use a snippet of one for a LOLsome commercial he wrote so...here’s a sneak peak of Love Story! Working hard to get the music to you soon!! https://t.co/0vBFXxaRXR"
Taylor Swift,1332411708208508930,2020-11-27 19:51:20+00:00,193079,25090,retweet 4ever https://t.co/VTumknIbGC
Taylor Swift,1331602461010894850,2020-11-25 14:15:41+00:00,144110,16889,folklore: the long pond studio sessions (from the Disney+ special) deluxe edition album is out everywhere now! https://t.co/BuIIVbMy71 https://t.co/2XXhTNwpyZ
Taylor Swift,1331510937812168704,2020-11-25 08:12:00+00:00,117046,18194,folklore: the long pond studio sessions is out now on @disneyplus! #folkloreOnDisneyPlus  Starring:  #AaronDessner  #JackAntonoff #BonIver  https://t.co/QwS6I9IJTS https://t.co/ZHmJhGhHvI
Taylor Swift,1331389046065684483,2020-11-25 00:07:39+00:00,281493,25853,ask us how our days been https://t.co/zQDydAyCtE
Taylor Swift,1331224929233227777,2020-11-24 13:15:30+00:00,275383,52539,Well it’s 11/24 and 24-11=13 so I’ve got an announcement 🤓 You haven’t seen this film before ✨ folklore: the long pond studio sessions will be out tonight at midnight PST on @DisneyPlus! #folkloreOnDisneyPlus https://t.co/BTWSRM0yaI
Taylor Swift,1330575546208686080,2020-11-22 18:15:05+00:00,437045,43040,not a lot going on at the moment https://t.co/54uGPH1ysF
Taylor Swift,1328471874318311425,2020-11-16 22:55:51+00:00,396453,65940,Been getting a lot of questions about the recent sale of my old masters. I hope this clears things up. https://t.co/sscKXp2ibD
Taylor Swift,1327247562655608833,2020-11-13 13:50:52+00:00,215966,28081,It only took one day to confirm what I had suspected for years: Paul McCartney is the loveliest person alive. Thank you @RollingStone for making this happen. The Musicians on Musicians Issue is out now 🙏 https://t.co/OS4lnNHK7T  📷: Mary McCartney https://t.co/GdOpekiiqq
Taylor Swift,1323346718189080576,2020-11-02 19:30:18+00:00,265694,39722,https://t.co/BrTBvXb08b https://t.co/nXKdykG7eG
Taylor Swift,1318297296254226435,2020-10-19 21:05:42+00:00,81937,7340,Stunning and important. So much love and respect for @boniver https://t.co/rmz8gx90KI
Taylor Swift,1317480984862879749,2020-10-17 15:01:59+00:00,166022,18195,"Along with the signed cd, some lucky purchasers of these items may even receive complimentary cat hair stuck inside the pages. Or the aromatic scent of white wine I occasionally spill while signing. #Caturday https://t.co/zSHpnhCKmB https://t.co/LkasmuV83Y"
Taylor Swift,1313938080290803715,2020-10-07 20:23:44+00:00,371220,55306,I spoke to @vmagazine about why I’ll be voting for Joe Biden for president. So apt that it’s come out on the night of the VP debate. Gonna be watching and supporting @KamalaHarris by yelling at the tv a lot. And I also have custom cookies 🍪💪😘   📷 @inezandvinoodh https://t.co/DByvIgKocr
Taylor Swift,1311031952544235527,2020-09-29 19:55:49+00:00,149399,18780,WELL this took my breath away and I’m honored to hear Cardigan intertwined with the wonderful @AvrilLavigne’s masterpiece ‘I’m with you’. Bravo and thanks @yungblud!! 👏👏🙏🙏 https://t.co/uN69AADh4f
Taylor Swift,1307895164174823424,2020-09-21 04:11:21+00:00,228867,24540,Yeah I showed up at your party...then made a thematic album chapter about it 😄 https://t.co/kW25zqtOqe https://t.co/1M6gwWN7bO
Taylor Swift,1307031585624076288,2020-09-18 18:59:48+00:00,126407,17333,“Betty” Live from the 2020 Academy of Country Music Awards is out now 💫 https://t.co/XesvEWY45V https://t.co/hiT9lxy6T8
Taylor Swift,1306044431850770432,2020-09-16 01:37:12+00:00,173978,23915,Guys I don’t know anything but I know I miss youuuuu. So watch the @ACMawards for my performance of ‘Betty’ 🙂 https://t.co/20yUFLYG8B
Taylor Swift,1305204230060494849,2020-09-13 17:58:32+00:00,165689,27315,Bout to show up at your party @ACMawards 😺 https://t.co/ekNJfv4hci
Taylor Swift,1298833883350413313,2020-08-27 04:05:03+00:00,141743,16701,The third album theme I put together is called “folklore: the saltbox house chapter” 🌾  Listen here: https://t.co/YmqMGWYdY9 https://t.co/2g9ZYuALG2
Taylor Swift,1297748490647490560,2020-08-24 04:12:05+00:00,143680,19169,The next thematic composition that I put together from the album is out now 🌙 Listen to “folklore: the sleepless nights chapter” here: https://t.co/QFbi6rH5JJ https://t.co/X62Gb3KkjQ
Taylor Swift,1296662967359070209,2020-08-21 04:18:36+00:00,168296,24266,"In my head, the songs on folklore fit together in different groups and “chapters” - based on how they fit together thematically. I want to share the first one today. Here’s “folklore: the escapism chapter” ♥️ https://t.co/UVZGvIpyRf https://t.co/quRt2iNFUK"
Taylor Swift,1295710489318760449,2020-08-18 13:13:48+00:00,139959,19860,folklore deluxe edition featuring bonus song “the lakes” is now available to stream/download 🌊 https://t.co/OTi6HJH2ir  📷: Beth Garrabrant https://t.co/C65Ekj31sU
Taylor Swift,1294685437362155522,2020-08-15 17:20:37+00:00,695743,139188,Trump’s calculated dismantling of USPS proves one thing clearly: He is WELL AWARE that we do not want him as our president. He’s chosen to blatantly cheat and put millions of Americans’ lives at risk in an effort to hold on to power.
Taylor Swift,1293327291850907648,2020-08-11 23:23:49+00:00,225878,18285,YES https://t.co/FuxljfhgZP
Taylor Swift,1290347477418336259,2020-08-03 18:03:06+00:00,261098,37557,https://t.co/frGE46P5vD https://t.co/xz1AqHMWWN
Taylor Swift,1288689416639254529,2020-07-30 04:14:34+00:00,123913,19345,The video for cardigan “cabin in candlelight” version is out now using new behind-the-scenes footage from the album photoshoot. You can watch it here: https://t.co/rsSvCRO6P3 https://t.co/7lAbxpLybG
Taylor Swift,1288687288046714880,2020-07-30 04:06:06+00:00,160644,19991,cardigan “cabin in candlelight” version is out now 🕯https://t.co/pBbcZW4kqc https://t.co/pxzIfLi0OQ
Taylor Swift,1288624417187270658,2020-07-29 23:56:17+00:00,337113,29239,Thank you for keeping the secret til now 🙏🙏😂😂 https://t.co/r6ny2yasMw
Taylor Swift,1287963786842968065,2020-07-28 04:11:10+00:00,151934,18579,"The limited edition “cardigan” single collection is available now, which has the original voice memo I sent Aaron for the song on April 27, 2020 (alternate lyrics included.) The song + voice memo are available on 7” &amp; 12” vinyl editions and CD through 7/30 https://t.co/zSHpnhUlLb https://t.co/uPiK0cZP4i"
Taylor Swift,1286516175627792385,2020-07-24 04:18:53+00:00,161867,22385,"You can get the bonus song “the lakes” on the 8 deluxe CD editions, 8 deluxe vinyl editions, and the cassette edition of folklore that are available at https://t.co/zSHpnhUlLb 🌊   📷: Beth Garrabrant https://t.co/ZpecT2hLD0"
Taylor Swift,1286515957033127936,2020-07-24 04:18:01+00:00,223883,43926,"I knew you tried to change the ending, Peter losing Wendy. The #cardiganMusicVideo is out now.  https://t.co/Yu1UmTNnJI https://t.co/gDgNhkDUuq"
Taylor Swift,1286513561553047557,2020-07-24 04:08:29+00:00,536033,112654,"In isolation my imagination has run wild and this album is the result. I’ve told these stories to the best of my ability with all the love, wonder, and whimsy they deserve. Now it’s up to you to pass them down. folklore is out now: https://t.co/xdcEDfithq    📷: Beth Garrabrant https://t.co/vSDo9Se0fp"
Taylor Swift,1286504215012048898,2020-07-24 03:31:21+00:00,163891,26683,30 minutes until the #cardiganMusicVideo! 🎹✨ https://t.co/DOnxNQEnfU
Taylor Swift,1286273092726267905,2020-07-23 12:12:57+00:00,303267,58642,"The music video for “cardigan” will premiere tonight, which I wrote/directed. A million thank you’s to my brilliant, bad ass video team - Cinematographer Rodrigo Prieto, producer Jil Hardin, executive producer Rebecca Skinner, AD Joe ‘Oz’ Osbourne https://t.co/2hNXnzFbwY"
Taylor Swift,1286272156607840264,2020-07-23 12:09:14+00:00,378395,83597,"folklore will have 16 songs on the standard edition, but the physical deluxe editions will include a bonus track “the lakes.” Because this is my 8th studio album, I made 8 deluxe CDs &amp; 8 deluxe vinyls available for 1 week😄 Each has unique covers &amp; photos https://t.co/zSHpnhUlLb https://t.co/tG34e0MpgJ"
Taylor Swift,1286270136006184960,2020-07-23 12:01:12+00:00,770911,187807,"Surprise 🤗 Tonight at midnight I’ll be releasing my 8th studio album, folklore; an entire brand new album of songs I’ve poured all of my whims, dreams, fears, and musings into. Pre-order at https://t.co/zSHpnhUlLb https://t.co/4ZVGy4l23b"
Taylor Swift,1281655579929346052,2020-07-10 18:24:36+00:00,153663,11069,Love her!!  👏💕💐🥇🙏💕💐👏 https://t.co/fq8crQpbsh
Taylor Swift,1274026559062638592,2020-06-19 17:09:36+00:00,71932,7745,Can’t wait to watch @Disclosure_Doc on @netflix today!! Executive produced by @Lavernecox who is extraordinary 💕💕💕 Who else is gonna watch?! https://t.co/tYnZXfYzk5
Taylor Swift,1273828190251814913,2020-06-19 04:01:21+00:00,105112,16149,"Happy Juneteenth! I want to thank @TheRoot and @RhapsoDani for allowing me to post this video about the significance of today, June 19th, and why it should be celebrated as a National holiday. https://t.co/7yjwh4Lddg"
Taylor Swift,1272580877231456257,2020-06-15 17:24:59+00:00,197668,24771,"YES!! Thank you to the Supreme Court Justices who voted in favor and all the advocates who have fought so hard for this! We still have a long way to go to reach equality, but this is a beautiful step forward. 🌈❤️🧡💛💚💙💜🌈 https://t.co/zTd3i5P2TL"
Taylor Swift,1271534712423698434,2020-06-12 20:07:54+00:00,371849,49034,"As a Tennessean, it makes me sick that there are monuments standing in our state that celebrate racist historical figures who did evil things. Edward Carmack and Nathan Bedford Forrest were DESPICABLE figures in our state history and should be treated as such."
Taylor Swift,1270432961591205888,2020-06-09 19:09:56+00:00,241825,42527,"Racial injustice has been ingrained deeply into local and state governments, and changes MUST be made there. In order for policies to change, we need to elect people who will fight against police brutality and racism of any kind. #BlackLivesMatter"
Taylor Swift,1266392274549776387,2020-05-29 15:33:41+00:00,1988569,401988,"After stoking the fires of white supremacy and racism your entire presidency, you have the nerve to feign moral superiority before threatening violence? ‘When the looting starts the shooting starts’??? We will vote you out in November. @realdonaldtrump"
Taylor Swift,1264740730771300359,2020-05-25 02:11:02+00:00,141803,18752,VERY STOKED about this cover of lwymmd on @KillingEve by Jack leopards &amp; the dolphin club!! https://t.co/fhkLfOssfm
Taylor Swift,1262472716608835591,2020-05-18 19:58:45+00:00,81838,11603,The City Of Lover concert is streaming on @Hulu + @DisneyPlus! And the live songs are available now 💕 https://t.co/KZNhsi9o3Y  #TaylorSwiftCityOfLover https://t.co/LTTkqliMWY
Taylor Swift,1262069307237941248,2020-05-17 17:15:45+00:00,174067,26305,Stoked to relive our Paris show tonight when the City of Lover concert airs at 10pm ET/9pm CT on @ABCNetwork - then tomorrow on @hulu and @disneyplus 💕 It was the best album release party I could’ve wished for 😆✨💐🎆🕶 love you guys 💋 https://t.co/G9Dm3nYrgv
Taylor Swift,1261312219477934081,2020-05-15 15:07:21+00:00,104056,14292,City Of Lover Concert 💕 Airing this Sunday at 10p ET on @ABCNetwork and streaming the next day on @hulu  and @disneyplus!  #TaylorSwiftCityOfLover  📸: Dave Hogan https://t.co/cYAu74UCut
Taylor Swift,1261054225867472897,2020-05-14 22:02:11+00:00,412599,31206,when you’re proud of your buns so you post them on the internet https://t.co/4wPIi8mb5F
Taylor Swift,1259664250391465984,2020-05-11 01:58:55+00:00,170313,20460,My conversations with my mom have always been and will always be some of my favorite memories - from when I was 10 months old in this video from Oct. 1990 to now talking every day on the phone. Our talks are everything to me. Myyyyyy goodness I love you Mom. Happy Mother’s Day 💐 https://t.co/Okav6gEt2R
Taylor Swift,1258740237179801600,2020-05-08 12:47:13+00:00,138852,26543,Excited to announce the City of Lover Concert! We filmed my show in Paris in September and thought it’d be fun to share it with you 😄May 17 at 10p ET on @abcnetwork and available the next day on @hulu and @disneyplus! #TaylorSwiftCityOfLover https://t.co/7B3ky0rO5B
Taylor Swift,1258508331280240640,2020-05-07 21:25:42+00:00,256996,35612,"I’m absolutely devastated and horrified by the senseless, cold blooded, racially motivated killing of Ahmaud Arbery. #JusticeForAhmaud"
Taylor Swift,1258448468907081728,2020-05-07 17:27:50+00:00,385512,48683,🍷 🐍 biiig isolation 🐍 🍷 https://t.co/MJbhD8Bau1
Taylor Swift,1254880164447760385,2020-04-27 21:08:40+00:00,511714,57801,Not a lot going on at the moment https://t.co/NaRCqgCH4Y
Taylor Swift,1253123395010658306,2020-04-23 00:47:53+00:00,255627,28559,Captain Olivia Benson off duty like - https://t.co/JJ5ff8syMU
Taylor Swift,1251193743912456192,2020-04-17 17:00:09+00:00,189204,25769,"I'm so sad I won't be able to see you guys in concert this year, but I know this is the right decision. Please, please stay healthy and safe. I’ll see you on stage as soon as I can but right now what’s important is committing to this quarantine, for the sake of all of us. https://t.co/qeiMk2Tgon"
Taylor Swift,1248676845958107139,2020-04-10 18:18:54+00:00,132560,12730,"It’s National Siblings Day! My brother @austinswift7 is one of my best pals, and I’m really proud of him because he’s in a film that came out today called We Summon The Darkness (which he co-produced). Photo by Gigi. My facial expression by 3 glasses of wine. #nationalsiblingsday https://t.co/1SXUtIxaiP"
Taylor Swift,1243527098154848258,2020-03-27 13:15:38+00:00,73245,10416,My Women’s History Month playlist is nostalgic comfort vibes by women I adore 💛 @Spotify  https://t.co/q47iu4Vc7L https://t.co/I5jQCZy8G1
Taylor Swift,1241062380332814336,2020-03-20 18:01:43+00:00,98546,11243,"While we’re looking for things to do at home, I thought it’d be fun to share behind the scenes of my dad’s acting debut. 🎾 https://t.co/1WIBE8jdfb"
Taylor Swift,1239670332958674944,2020-03-16 21:50:13+00:00,202456,32320,"For Meredith, self quarantining is a way of life. Be like Meredith. #QuarantineCats https://t.co/yEHJ5c5oFi"
Taylor Swift,1237360590110294016,2020-03-10 12:52:08+00:00,126680,15974,No one:  Absolutely no one:  Me: here’s more footage of behind the scenes of me directing The Man video with a female voice and demeanor/ dude body and face! Just to make your day weirder!   https://t.co/5vRMcFYhWz https://t.co/iCvBjThn0d
Taylor Swift,1236339640656973825,2020-03-07 17:15:15+00:00,84774,11433,"In honor of International Women’s Day, I changed out my @AppleMusic playlist to songs I’m loving right now by female artists and bands. 💕 Let’s all celebrate together by honoring the women in our lives and the women out there pushing things forward 😘 https://t.co/YSUOgCUqIa"
Taylor Swift,1235917883726852098,2020-03-06 13:19:20+00:00,70341,9830,The Man Behind The Scenes - Becoming The Man is out now! Only took 5 hours in the makeup chair + a little sprinkle of privilege dust ✨✨✨➡️👨🏻 https://t.co/9tG8uYDFGz https://t.co/ptVjh4xQCZ
Taylor Swift,1234937694121287684,2020-03-03 20:24:24+00:00,140074,12601,My heart is with everyone in Tennessee who has been affected by the tornados. Sending you my love and prayers.
Taylor Swift,1233213339607719936,2020-02-28 02:12:26+00:00,63403,7121,"More thank you’s... Chancler Haynes is an editing extraordinaire. Stephen Galloway and Spenser Theberge were my movement coaches and taught me how to smoke, slouch, walk and act like a toxic bro. David Lebensfeld and Grant Miller aced that VFX magic. https://t.co/I8rf5D3xwE"
Taylor Swift,1233182852092694533,2020-02-28 00:11:18+00:00,78176,7913,"I want to say a massive thank you to my main team in putting this whole thing together: Jil Hardin, our producer, worked tirelessly and truly made me feel like I could do this. Joe ‘Oz’ Osborne, our excellent AD, and I have worked together for years and he’s the coolest. https://t.co/c7hLxu4Keq"
Taylor Swift,1233165416643616768,2020-02-27 23:02:01+00:00,59145,6853,"Alongside every great (the) man is a team of hardworking creatives who made this thing happen. Bill Corso &amp; his incredible team and I have worked together before, turning me into a zombie.. but convincing a significant amount of people I was a dude is our crowning achievement. https://t.co/Rn7FmIDz55"
Taylor Swift,1233034629461860353,2020-02-27 14:22:18+00:00,107490,16724,Just sitting here pondering how happy I am that The Man music video is OUT. I want to say thank you to so many people- Gotta thank @TheRock for voicing The Man and for being so supportive of my music for years (and now my directorial debut!)- https://t.co/6G9G21Lw8J
Taylor Swift,1233000748373417984,2020-02-27 12:07:41+00:00,108748,24798,Man down. After a massive mantrum. 🎾 #TheManMusicVideo is out now! https://t.co/9pGiwD8ZWa https://t.co/mcn1CE7LMI
Taylor Swift,1232978414350536705,2020-02-27 10:38:56+00:00,61881,10948,"One small step for the man, one giant leap for #TheManMusicVideo...1.5 hours to go! I’m counting down with you on the premiere page: https://t.co/HnovGRN82i https://t.co/rYrxqzNYwF"
Taylor Swift,1232652348209664001,2020-02-26 13:03:16+00:00,133366,26539,Oh man...music video tomorrow at 7 A.M. EST! And I’m going to be chatting/answering your questions/mansplaining the video on YouTube starting an hour before at 6 A.M. EST https://t.co/OJmaYDbsOo
Taylor Swift,1232413954460258314,2020-02-25 21:15:58+00:00,146790,28270,There are 19 hands in the hallway   ... but only 2 days until The Man Music Video https://t.co/pePLcEwxtQ
Taylor Swift,1229637685599522816,2020-02-18 05:24:04+00:00,88394,17687,The Man - Live From Paris is out now! https://t.co/QZofz2CNxF https://t.co/8lFwIRI79U
Taylor Swift,1229422992482086912,2020-02-17 15:10:57+00:00,118410,18092,The Man - Live From Paris  ✨  Song/video tonight at Midnight ET https://t.co/Mr579hZtZe
Taylor Swift,1228091115602993152,2020-02-13 22:58:33+00:00,85853,10917,🎶I enjoy nights in Brixton🎶 but especially when they’re like last night @NME! Met @clairo @beabad00bee &amp; @fkatwigs who are amazing. Got to tell @robynkonichiwa she’s the melody queen of my musical heart &amp; got to take another middle finger trophy home to the felines. 🇬🇧🍾🥂 https://t.co/JN3fjyKQ5v
Taylor Swift,1225828992286154753,2020-02-07 17:09:41+00:00,104876,23694,#TheManLyricVideo is out now! https://t.co/AuS7exiv4n https://t.co/3aMvdBve17
Taylor Swift,1225543939530395650,2020-02-06 22:16:59+00:00,123311,25433,#TheManLyricVideo out tomorrow at Noon EST https://t.co/a7D6ZTONGn
Taylor Swift,1225465572588171264,2020-02-06 17:05:35+00:00,136030,15840,"I’m proud to extend my partnership with Lucian Grainge and the Universal Music family by signing with Universal Music Publishing Group, and for the opportunity to work with Jody Gerson, the first woman to run a major music publishing company. https://t.co/DJJRd9BQIx"
Taylor Swift,1223231083044593672,2020-01-31 13:06:31+00:00,122251,22889,#MissAmericana is on @NetflixFilm! I’m excited for you to see it. I want to thank Lana Wilson for her curiosity &amp; for wanting to make this film. It’s wild to be sharing so much of my life because it’s scary to be vulnerable! (understatement of the century) https://t.co/Ot56y6jnCs https://t.co/U40wFv82JL
Taylor Swift,1222714493110837249,2020-01-30 02:53:46+00:00,65865,9093,For a limited time #MissAmericana will be playing in select theaters - tickets available at https://t.co/I4b7yZZZss 🎉 And stream it globally on @NetflixFilm January 31! https://t.co/AzWG6WYkST
Taylor Swift,1221876454213943296,2020-01-27 19:23:42+00:00,104706,13338,☃️❄️Sundance was as snowy and fun as this photo shoot foreshadowed❄️☃️ Thank you so much @Variety @ChrisWillman @shirleyhalperin for this cover/interview and Mary Ellen Matthews for taking these pics. Can’t wait for Jan 31 when #MissAmericana comes out on @NetflixFilm! https://t.co/Pq4U6l5nKs
Taylor Swift,1221545674988310533,2020-01-26 21:29:18+00:00,566990,68616,"My heart is in pieces hearing the news of this unimaginable tragedy. I can’t fathom what the families are going through. Kobe meant so much to me and to us all. Sending my prayers, love, and endless condolences to Vanessa and the family and anyone who lost someone on that flight."
Taylor Swift,1220007771669778433,2020-01-22 15:38:14+00:00,208955,58539,Miss Americana - Official Trailer · It’s been a long time coming ✨ Out in select theaters and on @NetflixFilm January 31 https://t.co/Ot56y6jnCs https://t.co/lGp1mDvBJI
Taylor Swift,1217573039719768065,2020-01-15 22:23:28+00:00,165308,40141,Miss Americana 🎬 January 31 on @NetflixFilm  https://t.co/Ot56y6jnCs https://t.co/hrnxN5IxuY
Taylor Swift,1209520234241105920,2019-12-24 17:04:30+00:00,69697,9334,Absolutely loved reliving the making of Lover - Diary of a Song with @joecoscarelli @nytimes 💘 https://t.co/1MMc6MLTub https://t.co/kovFAhhOZH
Taylor Swift,1209113259737047040,2019-12-23 14:07:20+00:00,67206,8710,The Making of #ChristmasTreeFarm • 24 hours and a lot of xmas spirit 🎄 https://t.co/hY0VvyVp4Q
Taylor Swift,1207326203713118209,2019-12-18 15:46:12+00:00,90673,9111,Walked into the studio to a surprise birthday party from these two @jackantonoff &amp; Laura Sisk - it’s equally wild and cozy to think it was the three of us in a room making a song called Lover here last year. ♥️ https://t.co/C9Q05p75S6
Taylor Swift,1206789620551344128,2019-12-17 04:14:01+00:00,248164,28541,"Claws out, kitties. 🐈 https://t.co/jnC1rjs2h8"
Taylor Swift,1206638031584866307,2019-12-16 18:11:39+00:00,86581,12917,How To Be A Cat • Go see #CatsMovie in theaters December 20 (if you’re feline up for it 😻) https://t.co/1T08VbFzKf
Taylor Swift,1206257431472410626,2019-12-15 16:59:17+00:00,118504,12598,I’m ecstatic to tell you that I’ll be headlining Glastonbury on its 50th anniversary - See you there! 💋 https://t.co/2gJ40mEiDH
Taylor Swift,1205897714657042434,2019-12-14 17:09:54+00:00,108264,13044,"Honestly spending my 30th with the fans who have made my life what it is at jingle ball, then throwing the most aggressive holiday party known to womankind... I just.. seriously feel so lucky and will spend forever trying to find ways to say thank you. *cries in Christmas tree* https://t.co/40RSnRGcPm"
Taylor Swift,1205892248065527809,2019-12-14 16:48:10+00:00,148273,18749,Happy birthday but make it santa 🎅 https://t.co/kozpqXMEyi
Taylor Swift,1205882643746820096,2019-12-14 16:10:01+00:00,277779,30646,Fur real guys this was my cake 🎂 https://t.co/txakhqkaMv
Taylor Swift,1205353772836409350,2019-12-13 05:08:28+00:00,366802,54309,WHO’S GONNA TELL HER SHE’S THIRTAY NOW 🧁 https://t.co/PChgBjOxwB
Taylor Swift,1204897750476840960,2019-12-11 22:56:24+00:00,174454,22427,"When you’re pretttttty sure that if you were a man, you’d be the man 💅 📷: Sami Drasin https://t.co/rjJesldpEQ"
Taylor Swift,1204883158027644929,2019-12-11 21:58:25+00:00,91876,11054,If it don’t fits I still sits - small wooden box edition 💋 📷: Sami Drasin https://t.co/3w9TTzqmSS
Taylor Swift,1204876929779810306,2019-12-11 21:33:40+00:00,73033,10484,HEY THANKS @BILLBOARD 🙏 it was a whole entire party chatting with @jasonlipshutz and Sami Drasin killed it with these photos!! Thank you so much for this honor. 😸 https://t.co/jdZcDhDqsF
Taylor Swift,1204456959203778560,2019-12-10 17:44:51+00:00,85384,10364,✨✨✨✨✨✨✨✨✨✨✨✨✨ @people 📸 Miller Mobley  https://t.co/Byai8sFql1 https://t.co/hP8EEP9Jbf
Taylor Swift,1204409610360250369,2019-12-10 14:36:42+00:00,92056,10671,"Throwback to my first day on the set of @catsmovie. Basically, Bombalurina is one of those really mischievous cats you see in internet videos who has figured out how to open human doors 🚪 https://t.co/pBo11uCN40"
Taylor Swift,1204049427830333443,2019-12-09 14:45:28+00:00,86675,11392,"I woke up today to the news that Beautiful Ghosts is nominated for a Golden Globe - it’s so cool that one of the most fun, fulfilling creative experiences I’ve ever had is being honored in this way by the HFPA. https://t.co/f8Ypo3b9VW"
Taylor Swift,1203041891761176576,2019-12-06 20:01:53+00:00,109312,12044,Here we are on said Xmas tree farm. And I just want to say that my parents are the real 90’s fashion icons. I have spoken. https://t.co/jtXGXb7raq
Taylor Swift,1203018045800812546,2019-12-06 18:27:07+00:00,67760,7487,Time to get Spoti-festive! 🌲🎄♥️ https://t.co/wzh258CMY2
Taylor Swift,1203016661999243266,2019-12-06 18:21:37+00:00,39940,5446,"Yes. Indeed. Every time you add this song, somewhere a cat wearing a Santa hat smiles. 🎅😸🎄 https://t.co/qjZKKJaIGH"
Taylor Swift,1203015872832557062,2019-12-06 18:18:29+00:00,55996,6839,All I want 4 Christmas is to be that voice you hear faintly in the distance in the mall engulfed in jingly jingle bells 🙏 https://t.co/2r3wBZayGU
Taylor Swift,1203014687723528195,2019-12-06 18:13:47+00:00,52661,6390,"It’s rumored that if you say “Alexa, play the new Taylor Swift on @amazonmusic” out loud, it will make Santa like you more. 🤷‍♀️✨🎅📜 https://t.co/SsNfcgZX3R"
