club,id,createdAt,favorites,retweets,text
Narendra Modi,1592362341060202498,2022-11-15 03:42:21+00:00,23208,5287,"At the @g20org Summit this morning, spoke at the session on Food and Energy Security. Highlighted India’s efforts to further food security for our citizens. Also spoke about the need to ensure adequate supply chains as far as food and fertilisers are concerned. https://t.co/KmXkeVltQo"
Narendra Modi,1592359343235956736,2022-11-15 03:30:26+00:00,22511,4215,समस्त झारखंडवासियों को राज्य के स्थापना दिवस की बहुत-बहुत बधाई। मेरी कामना है कि प्राकृतिक संसाधन और जनजातीय कला-संस्कृति से समृद्ध यह प्रदेश प्रगति की ऊंचाइयों को प्राप्त करे।
Narendra Modi,1592351919124512768,2022-11-15 03:00:56+00:00,11407,4001,आप सभी को जनजातीय गौरव दिवस की अनेकानेक शुभकामनाएं। भगवान बिरसा मुंडा जी शत-शत नमन।  #JanjatiyaGauravDivas https://t.co/mu61vJ3YDH
Narendra Modi,1592192178805411840,2022-11-14 16:26:11+00:00,44019,7133,Grateful to the Indian community for the warm welcome in Bali! https://t.co/okudj5BODG
Narendra Modi,1592165673538838528,2022-11-14 14:40:52+00:00,34870,6581,Reached Bali to take part in the @g20org Summit. https://t.co/72Sg6eNHrd
Narendra Modi,1592165384924573698,2022-11-14 14:39:43+00:00,22661,4307,Halo Indonesia. Telah tiba di Bali untuk ambil bagian dalam helatan KTT G20. Saya berharap dapat berdiskusi dengan para pemimpin dunia mengenai berbagai isu global. @g20org https://t.co/bmRHZj8dxt
Narendra Modi,1592046584787001345,2022-11-14 06:47:39+00:00,19810,4414,"Leaving for Bali, Indonesia, to take part in the G-20 Summit. I will have the opportunity to interact with various world leaders on a wide range of issues. I will also be addressing a community programme. @g20org   https://t.co/lcoFLZaTtt"
Narendra Modi,1591998556260696064,2022-11-14 03:36:48+00:00,60276,6794,"On his birth anniversary, tributes to our former PM Pandit Jawaharlal Nehru Ji. We also recall his contribution to our nation."
Narendra Modi,1591819421869568002,2022-11-13 15:44:59+00:00,15874,4434,"I look forward to receiving your insightful ideas and suggestions for this month’s #MannKiBaat, which will take place on the 27th. Share them on MyGov, the NaMo App or record your message by dialling 1800-11-7800.   https://t.co/20CKcPzdYM"
Narendra Modi,1591473518247432192,2022-11-12 16:50:29+00:00,12246,4269,"बीते आठ सालों में गवर्नेंस को लेकर सोच में भी बदलाव आया है, अप्रोच में भी बदलाव आया है। बरसों से बंद पड़े पांच बड़े खाद के कारखानों के चालू होने से न सिर्फ देश के हजारों करोड़ रुपये विदेश जाने से बचेंगे, बल्कि किसानों को यूरिया और आसानी से मिलेगा। https://t.co/KLq9Ywo85l"
Narendra Modi,1591472472452345856,2022-11-12 16:46:20+00:00,6151,1821,హైద్రాబాద్ లో కూర్చుని కొందరు వ్యాపింపజేస్తున్న వదంతులను నమ్మవద్దని తెలంగాణా ప్రజానీకాన్ని కోరుతున్నాను .  ప్రజా ప్రయోజనాలను ఎల్లప్పుడూ దృష్టిలో ఉంచుకుని నిర్ణయాలు తీసుకుంటామని హామీ ఇస్తున్నాను . https://t.co/CHXJ48Cqnl
Narendra Modi,1591472366559035392,2022-11-12 16:45:54+00:00,9977,3301,I urge the people of Telangana not to believe any rumours being spread by those sitting in Hyderabad.   I assure the people of Telangana that we will always take decisions that are in the interest of the people. https://t.co/jKIvUIE7WC
Narendra Modi,1591472170336944129,2022-11-12 16:45:08+00:00,14252,4446,"अब लद गए खाद को लेकर किसानों से होने वाली धोखाधड़ी के दिन!   देशभर में अब सिर्फ भारत ब्रांड का यूरिया मिलेगा। ये इस बात का प्रमाण है कि हमारे किसानों, विशेष रूप से छोटे किसानों के लिए हम किस स्तर पर सुधार में जुटे हैं। https://t.co/q1mkEYRQHu"
Narendra Modi,1591472034563129344,2022-11-12 16:44:35+00:00,10053,3315,India is witnessing a series of positive changes in the last 8 years and the fertilisers sector is also a part of this transformation. https://t.co/oGTjpl359T
Narendra Modi,1591413151987138565,2022-11-12 12:50:37+00:00,23695,5931,My appeal to BJP Karyakartas… https://t.co/tCgARkNxMY
Narendra Modi,1591412906020642818,2022-11-12 12:49:38+00:00,13051,3909,Corruption and dynasty politics are the biggest enemies of progress. BJP is committed to establishing a political culture free from these evils. https://t.co/kaRiROKsuI
Narendra Modi,1591412803931623434,2022-11-12 12:49:14+00:00,10449,3289,"Hyderabad is a city of IT and innovation. Our focus is to enhance these sectors. But, the TRS government is busy with blind faith, which is slowing development. https://t.co/P3JlsTrjtY"
Narendra Modi,1591412574817435648,2022-11-12 12:48:19+00:00,9871,2984,BJP and Telangana have a very special relation. https://t.co/TIZI5rpCu8
Narendra Modi,1591412458744578048,2022-11-12 12:47:51+00:00,8615,2714,Addressed energetic BJP Karyakartas in Hyderabad. I laud every Telangana BJP Karyakarta for their outstanding efforts among the people. We seek to serve the state based on a positive and development oriented agenda. @BJP4Telangana https://t.co/yNlK7VNJvM
Narendra Modi,1591384385026396161,2022-11-12 10:56:18+00:00,11310,3360,Happy to be in Ramagundam. Addressing a programme at launch of various development works. https://t.co/f86T8uVT1Z
Narendra Modi,1591373479550386176,2022-11-12 10:12:58+00:00,10086,2552,బీజేపీ కార్యకర్తలకు నా విజ్ఞప్తి https://t.co/tSLDabkj7K
Narendra Modi,1591367153898631168,2022-11-12 09:47:50+00:00,7391,1888,హైదరాబాద్ లో ఉత్సాహ వంతులైన బీజేపీ కార్యకర్తలను ఉద్దేశించి ప్రసంగించాను.అలుపెరుగని ఉత్సాహంతో ప్రజలకోసం అనేక కార్యక్రమాలు చేస్తున్న ప్రతీ బీజేపీ కార్యకర్తను మనసారా అభినందిస్తున్నాను.సానుకూలమైనఅభివృద్ధే మన ఎజెండాగా మనమందరం రాష్ట్రానికి సేవ చేసేందుకు సిద్ధం అవుదాం. https://t.co/tFzlxfq1BK
Narendra Modi,1591365913282252801,2022-11-12 09:42:54+00:00,6130,1832,"ఆంధ్రప్రదేశ్ ప్రజలు  ప్రియస్వభావానికి, కష్టపడేతత్వానికి పెట్టింది పేరు. అంతర్జాతీయస్థాయిలో పలు రంగాల్లో ఆంధ్రులు సాధించిన విజయాలు ఎంతమాత్రం ఆశ్చర్యం కలిగించవు. https://t.co/hcM0lQcDSI"
Narendra Modi,1591365738895314944,2022-11-12 09:42:12+00:00,6437,1785,విశాఖపట్నం.. విశేష పట్నం. గొప్ప  వాణిజ్య కేంద్రంగా ఈ నగరం ప్రత్యేకతను సంతరించుకుంది. https://t.co/ScaJmCIf3j
Narendra Modi,1591365614123089920,2022-11-12 09:41:43+00:00,8113,2780,"In these challenging times, India is scaling new heights of progress. The eyes of the world are on India. https://t.co/XFeNRzJLjt"
Narendra Modi,1591365427896385537,2022-11-12 09:40:58+00:00,7004,2582,We are working with a vision of inclusive growth. An example of this approach is how we see the infra sector. https://t.co/fFSuaS5vXB
Narendra Modi,1591338012192821250,2022-11-12 07:52:02+00:00,12336,3525,BJP cares for the people of Telangana. We will fulfill their aspirations and work for the state's progress. https://t.co/f8xxZhZLhs
Narendra Modi,1591298773379993600,2022-11-12 05:16:07+00:00,10811,3608,"Projects pertaining to connectivity, oil and gas sector being launched in Visakhapatnam, will give fillip to Andhra Pradesh's growth. https://t.co/M3XmeKPDkn"
Narendra Modi,1591288473612611585,2022-11-12 04:35:11+00:00,12644,2134,ಶ್ರೀ ಆರ್.ಎಲ್.ಕಶ್ಯಪ್ ಅವರು ಬಹುಮುಖ ವ್ಯಕ್ತಿತ್ವದವರು ಮತ್ತು ಶ್ರೇಷ್ಠ ವಿದ್ವಾಂಸರು. ಅವರಿಗೆ ಗಣಿತ ಮತ್ತು ವೈಜ್ಞಾನಿಕ ಜ್ಞಾನ ಶ್ರೀಮಂತಿಕೆಯ ಅನುಗ್ರಹವಿತ್ತು. ಅವರು ಭಾರತದ ಸಾಂಸ್ಕೃತಿಕ ಬೇರುಗಳ ಬಗ್ಗೆ ಬಹಳ ಹೆಮ್ಮೆಪಡುತ್ತಿದ್ದರು ಮತ್ತು ವೈದಿಕ ಅಧ್ಯಯನದಲ್ಲಿ ತಮ್ಮನ್ನು ತಾವು ಗುರುತಿಸಿಕೊಂಡರು. https://t.co/viw1F8QKH5
Narendra Modi,1591280808085852160,2022-11-12 04:04:43+00:00,12301,3180,Shri RL Kashyap was a multifaceted personality and great scholar. He was blessed with rich mathematical and scientific knowledge. He was very proud of India’s cultural roots and distinguished himself in Vedic studies. Pained by his demise. Condolences to his family. Om Shanti. https://t.co/NE1k9Fvitv
Narendra Modi,1591251849369513984,2022-11-12 02:09:39+00:00,30179,6229,हिमाचल प्रदेश की सभी विधानसभा सीटों के लिए आज मतदान का दिन है। देवभूमि के समस्त मतदाताओं से मेरा निवेदन है कि वे लोकतंत्र के इस उत्सव में पूरे उत्साह के साथ भाग लें और वोटिंग का नया रिकॉर्ड बनाएं। इस अवसर पर पहली बार वोट देने वाले राज्य के सभी युवाओं को मेरी विशेष शुभकामनाएं।
Narendra Modi,1591117775124430850,2022-11-11 17:16:53+00:00,5207,1607,"திண்டுக்கல்லில், மகாத்மா காந்திஜியோடு நெருங்கிய தொடர்புடைய இடத்தில் இருந்தது, மறக்கமுடியாத நாளாக அமைந்துள்ளது. தமிழக மக்கள் காட்டிய அரவணைப்பு மிகச்சிறப்பாக இருந்தது. அவர்களது அன்புக்கு நன்றி. https://t.co/dzZMJ0wz7x https://t.co/piorvIY0cZ"
Narendra Modi,1591117435473891328,2022-11-11 17:15:32+00:00,4454,1177,"ಶ್ರೀ ಕನಕದಾಸರ ತತ್ವ ಬೋಧನೆಗಳು ವಿಶೇಷವಾಗಿ ಕರ್ತವ್ಯಕ್ಕೆ ಒತ್ತು ನೀಡುವುದು, ಸಾಮಾಜಿಕ ಸಾಮರಸ್ಯ ಮತ್ತು ನಮ್ಮ ಭವ್ಯ ಸಂಸ್ಕೃತಿಯ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಪಡುವುದು ಇಂದಿಗೂ ಬಹಳ ಪ್ರಸ್ತುತವಾಗಿವೆ. https://t.co/9HghsH1nx8"
Narendra Modi,1591101954947567619,2022-11-11 16:14:01+00:00,10078,2343,ಕರ್ನಾಟಕ ಮತ್ತು ತಮಿಳುನಾಡಿನಲ್ಲಿ ವೈವಿಧ್ಯಮಯ ಕಾರ್ಯಕ್ರಮಗಳಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಇಂದು ವಿಶೇಷ  ದಿನವಾಗಿದೆ. ಇಂದಿನ ಮುಖ್ಯಾಂಶಗಳು ಇಲ್ಲಿವೆ. https://t.co/lpoJpQNxtz
Narendra Modi,1591101881337622529,2022-11-11 16:13:44+00:00,6955,2004,கர்நாடகா மற்றும் தமிழ்நாட்டில் பல்வேறு நிகழ்ச்சிகளால் நிறைந்த நாள் இன்று. இன்றைய நிகழ்வுகளின் முக்கிய அம்சங்கள். https://t.co/mxAGaBw3ra
Narendra Modi,1591097124560998401,2022-11-11 15:54:50+00:00,11933,2300,"కర్ణాటక, తమిళనాడు రాష్ట్రాల్లో  పలు కార్యక్రమాల్లో పాల్గొన్న అనంతరం, సాదర స్వాగతం నడుమ ఆంధ్ర ప్రదేశ్ లోని  విశాఖపట్నం చేరుకున్నాను. https://t.co/alE1F8yTZy"
Narendra Modi,1591096455972147200,2022-11-11 15:52:10+00:00,19510,4044,"After programmes in Karnataka and Tamil Nadu, landed in Visakhapatnam, Andhra Pradesh to a warm welcome. Sharing some glimpses. https://t.co/CuMrwDyLPl"
Narendra Modi,1591095809017188352,2022-11-11 15:49:36+00:00,21025,5052,Been an eventful day with diverse programmes in Karnataka and Tamil Nadu. Here are the highlights from today. https://t.co/BYoRmLokMo
Narendra Modi,1591043527911550977,2022-11-11 12:21:51+00:00,14130,3637,வணக்கம் தமிழ்நாடு!  திண்டுக்கல்லில் அளிக்கப்பட்ட மிகச்சிறப்பான வரவேற்பால் அகமகிழ்ந்தேன். https://t.co/sRUvYFZv29
Narendra Modi,1591042990273105920,2022-11-11 12:19:43+00:00,37125,6622,Vanakkam Tamil Nadu! Glimpses from a very special welcome in Dindigul. https://t.co/6VORmszPIW
Narendra Modi,1591042528794378241,2022-11-11 12:17:53+00:00,8536,2987,Mahatma Gandhi emphasised on rural development and this is how we are fulfilling his vision. https://t.co/XSaoxBLS0W
Narendra Modi,1591041793533308928,2022-11-11 12:14:58+00:00,10502,3365,Highlighted why Gandhigram is special and spoke about the Kashi Tamil Sangam. https://t.co/IrO9aXpOhm
Narendra Modi,1591041608791003136,2022-11-11 12:14:14+00:00,6807,2636,Gandhigram in Tamil Nadu is a place closely associated with Bapu. The best tribute to him is to work on the ideas close to his heart. One such idea is Khadi. https://t.co/2qXvfvYIUI
Narendra Modi,1591024879951745024,2022-11-11 11:07:45+00:00,10215,3585,Addressing 36th Convocation of Gandhigram Rural Institute in Tamil Nadu. Best wishes to the graduating bright minds. https://t.co/TnzFtd24ru
Narendra Modi,1591007888851755009,2022-11-11 10:00:14+00:00,7228,1891,ಶ್ರೀ ಕನಕದಾಸರು ಮತ್ತು ಒನಕೆ ಓಬವ್ವನ ಜಯಂತಿಯ ವಿಶೇಷ ದಿನದಂದು ಕರ್ನಾಟಕಕ್ಕೆ ಬಂದಿರುವುದು ನನಗೆ ಸಂತೋಷ ತಂದಿದೆ. ಇಂದು ಉದ್ಘಾಟಿಸಲಾದ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆಗಳು ಬೆಂಗಳೂರಿನ ನಗರ ಮೂಲಸೌಕರ್ಯವನ್ನು ಹೆಚ್ಚು ಸುಧಾರಿಸುತ್ತವೆ. https://t.co/oGiJWOZwcf
Narendra Modi,1591006230213844992,2022-11-11 09:53:39+00:00,6129,1740,ನಾಡಪ್ರಭು ಶ್ರೀ ಕೆಂಪೇಗೌಡರ ಕನಸಾದ ಬೆಂಗಳೂರು ಅಭಿವೃದ್ಧಿಗೆ ಕೇಂದ್ರದ ಎನ್‌ಡಿಎ ಸರ್ಕಾರ ಮತ್ತು ಕರ್ನಾಟಕದ ಬಿಜೆಪಿ ಸರ್ಕಾರ ಬದ್ಧವಾಗಿದೆ. https://t.co/iRiJvRbmEl
Narendra Modi,1590999839063408642,2022-11-11 09:28:15+00:00,8683,3154,"Be it physical, digital or social infrastructure, India’s strides are remarkable. https://t.co/LETuhYdib4"
Narendra Modi,1590999686651203584,2022-11-11 09:27:39+00:00,6347,2437,"Our Government has focused on the aviation sector, giving priority to more airports and better connectivity between destinations. https://t.co/e93AaloB4y"
Narendra Modi,1590999550256218115,2022-11-11 09:27:06+00:00,6395,2571,"At the programme in Bengaluru, spoke at length about how the coming years would be marked by rapid transformations in the railways sector. https://t.co/6sAAqFWDr4"
Narendra Modi,1590999235499290625,2022-11-11 09:25:51+00:00,17235,4195,"Terminal 2 of the Kempegowda International Airport, Bengaluru will add capacity and further convenience. It is a part of our efforts aimed at providing top class infrastructure to our urban centres. The Terminal is beautiful and passenger friendly! Glad to have inaugurated it. https://t.co/t5ohAr6WCm"
Narendra Modi,1590996615602786305,2022-11-11 09:15:27+00:00,8193,1927,"ಕೆಂಪೇಗೌಡ ಅಂತರರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣದ 2ನೇ ಟರ್ಮಿನಲ್,  ಸಾಮರ್ಥ್ಯ ಮತ್ತು ಅನುಕೂಲತೆಯನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ. ಇದು ನಗರ ಕೇಂದ್ರಗಳಿಗೆ ಉನ್ನತ ದರ್ಜೆಯ ಮೂಲಸೌಕರ್ಯಗಳನ್ನು ಒದಗಿಸುವ ಗುರಿಯನ್ನು ಹೊಂದಿರುವ ನಮ್ಮ ಪ್ರಯತ್ನಗಳ ಒಂದು ಭಾಗವಾಗಿದೆ. ಟರ್ಮಿನಲ್ ಸುಂದರ ಮತ್ತು ಪ್ರಯಾಣಿಕರ ಸ್ನೇಹಿಯಾಗಿದೆ! https://t.co/F315D5wjJV"
Narendra Modi,1590980499518128128,2022-11-11 08:11:24+00:00,15253,4004,The role of Sri Nadaprabhu Kempegowda in the making of Bengaluru is unparalleled. He is remembered as a visionary who always put the welfare of people above everything else. Honoured to inaugurate the ‘Statue of Prosperity’ in Bengaluru. https://t.co/zoMIXIYFf1
Narendra Modi,1590980225730777089,2022-11-11 08:10:19+00:00,16201,2832,ಬೆಂಗಳೂರು ನಿರ್ಮಾಣದಲ್ಲಿ ಶ್ರೀ ನಾಡಪ್ರಭು ಕೆಂಪೇಗೌಡರ ಪಾತ್ರ ಅಸಾಧಾರಣವಾದುದು. ಜನರ ಕಲ್ಯಾಣವನ್ನು ಯಾವಾಗಲೂ ಎಲ್ಲಕ್ಕಿಂತ ಮಿಗಿಲಾಗಿ ನೋಡುತ್ತಿದ್ದ ಕ್ರಿಯಾಶೀಲ ದಾರ್ಶನಿಕ ಎಂದು ಅವರನ್ನು ನೆನಪಿಸಿಕೊಳ್ಳಲಾಗುತ್ತದೆ. ಬೆಂಗಳೂರಿನಲ್ಲಿ ‘ಪ್ರಗತಿಯ ಪ್ರತಿಮೆʼಯನ್ನು ಉದ್ಘಾಟಿಸಿರುವುದು ಗೌರವದ ವಿಷಯವಾಗಿದೆ. https://t.co/rmOtUd7YxB
Narendra Modi,1590970690152169475,2022-11-11 07:32:25+00:00,9263,3134,Delighted to be among the zestful citizens of Bengaluru. Addressing a programme. https://t.co/Y8G3qwygNZ
Narendra Modi,1590954469701062657,2022-11-11 06:27:58+00:00,24786,5184,Thank you Bengaluru for the memorable welcome to this dynamic city. https://t.co/TFOcj4XwTo
Narendra Modi,1590954136799186945,2022-11-11 06:26:39+00:00,9927,2325,ಈ  ಕ್ರಿಯಾಶೀಲ ಬೆಂಗಳೂರಿನ ಭೇಟಿಯನ್ನು ಅತ್ಯಂತ ಸ್ಮರಣೀಯವಾಗಿಸಿದ್ದಕ್ಕೆ ಧನ್ಯವಾದಗಳು https://t.co/z8I4bcBZzy
Narendra Modi,1590952342635286528,2022-11-11 06:19:31+00:00,11296,2427,"ಭಾರತ್ ಗೌರವ್ ಕಾಶಿ ಯಾತ್ರಾ ರೈಲು ಸಂಚಾರ ಸೌಲಭ್ಯವನ್ನು ಪಡೆದ ಮೊದಲ ರಾಜ್ಯವಾದ ಕರ್ನಾಟಕಕ್ಕೆ ಅಭಿನಂದನೆಗಳು. ಈ ರೈಲು ಕಾಶಿಯನ್ನು ಕರ್ನಾಟಕಕ್ಕೆ ಹತ್ತಿರವಾಗಿಸುತ್ತದೆ. ಯಾತ್ರಿಗಳು ಮತ್ತು ಪ್ರವಾಸಿಗರು ಕಾಶಿ, ಅಯೋಧ್ಯಾ ಹಾಗು  ಪ್ರಯಾಗ್ ರಾಜ್ ಗೆ ಭೇಟಿ ನೀಡುವುದು ಸುಲಭವಾಗುತ್ತದೆ. https://t.co/oTymcVgXTs"
Narendra Modi,1590946495251255296,2022-11-11 05:56:17+00:00,21011,4880,The Chennai-Mysuru Vande Bharat Express will boost connectivity as well as commercial activities. It will also enhance ‘Ease of Living.’ Glad to have flagged off this train from Bengaluru. https://t.co/zsuO9ihw29
Narendra Modi,1590946279022276608,2022-11-11 05:55:25+00:00,7535,1968,ಚೆನ್ನೈ-ಮೈಸೂರು ವಂದೇ ಭಾರತ್ ಎಕ್ಸ್‌ಪ್ರೆಸ್‌ ಸಂಪರ್ಕ ಸೌಲಭ್ಯದ ಜತೆಗೆ ವಾಣಿಜ್ಯ ಚಟುವಟಿಕೆಗಳನ್ನೂ ಹೆಚ್ಚಿಸುತ್ತದೆ. ಅದು   ಜೀವನವನ್ನು ಹೆಚ್ಚು ಸುಗಮಗೊಳಿಸುತ್ತದೆ. ಈ ರೈಲಿನ ಸಂಚಾರಕ್ಕೆ ಬೆಂಗಳೂರಿನಲ್ಲಿ ಹಸಿರು ನಿಶಾನೆ ತೋರಿಸಿದ್ದಕ್ಕೆ ಸಂತಸವಾಗಿದೆ. https://t.co/GtAxs6E846
Narendra Modi,1590932897078292480,2022-11-11 05:02:15+00:00,29033,4882,Paid tributes to Maharshi Valmiki Ji in Bengaluru today morning. https://t.co/CreEfRB8Tb
Narendra Modi,1590932694023565312,2022-11-11 05:01:27+00:00,22032,2914,ಇಂದು ಬೆಳಗ್ಗೆ ಮಹರ್ಷಿ ವಾಲ್ಮಿಕಿಯವರಿಗೆ ಗೌರವ ನಮನ ಸಲ್ಲಿಸಿದೆ. https://t.co/FPjvVmxIlZ
Narendra Modi,1590932112927969281,2022-11-11 04:59:08+00:00,12346,3320,"Today, on the auspicious occasion of Kanaka Dasa Jayanti, I paid homage to Sri Kanaka Dasa in Bengaluru. We will always be grateful to him for showing us the path of Bhakti, enriching Kannada literature and giving us a message of social unity. https://t.co/dp51vT6Z9K"
Narendra Modi,1590931734946013184,2022-11-11 04:57:38+00:00,9084,2021,"ಇಂದು ಕನಕದಾಸರ ಜಯಂತಿಯ ಶುಭ ಸಂದರ್ಭದಲ್ಲಿ ಬೆಂಗಳೂರಿನಲ್ಲಿ ಶ್ರೀ ಕನಕದಾಸರಿಗೆ ಗೌರವ ನಮನ ಸಲ್ಲಿಸಿದೆ. ಭಕ್ತಿಯ ಮಾರ್ಗವನ್ನು ತೋರಿಸಿ, ಕನ್ನಡ ಸಾಹಿತ್ಯವನ್ನು ಸಮೃದ್ಧಗೊಳಿಸಿ, ಸಾಮಾಜಿಕ ಏಕತೆಯ ಸಂದೇಶವನ್ನು ಸಾರಿದ ಸಂತ ಕನಕದಾಸರಿಗೆ ನಾವು ಸದಾ ಚಿರಋಣಿಗಳಾಗಿರುತ್ತೇವೆ. https://t.co/sEdGT5qGoD"
Narendra Modi,1590909467969097729,2022-11-11 03:29:09+00:00,12397,2406,"Birthday wishes to Nagaland CM Shri @Neiphiu_Rio. Under his leadership, Nagaland is making remarkable progress in many sectors. I pray for his long and healthy life."
Narendra Modi,1590909245356396544,2022-11-11 03:28:16+00:00,11107,2740,"Remembering Maulana Azad on his birth anniversary. He is widely admired for his scholarly nature and intellectual prowess. He remained at the forefront of our freedom movement, working closely with other leading lights. He was also passionate about education. https://t.co/gKg7BFkFSo"
Narendra Modi,1590908846645874688,2022-11-11 03:26:41+00:00,8156,2405,Tributes to Acharya Kripalani on his Jayanti. He is widely respected for his contribution to our freedom struggle. He made a strong mark as a Parliamentarian. His contribution to education and passion towards social service are also noteworthy. https://t.co/wi5CUPjhRu
Narendra Modi,1590708712003764224,2022-11-10 14:11:25+00:00,19594,4408,"I would be speaking at the 36th Convocation Ceremony of Gandhigram Rural Institute in Dindigul, Tamil Nadu tomorrow, 11th November. It is always a delight to be among India’s talented youth."
Narendra Modi,1590707870567628802,2022-11-10 14:08:04+00:00,35516,5702,"I look forward to being in the vibrant city of Bengaluru tomorrow, 11th November. I am honoured to be getting the opportunity to unveil a statue of Sri Nadaprabhu Kempegowda."
Narendra Modi,1590705981004328961,2022-11-10 14:00:34+00:00,17641,4081,"Over the next 2 days, I will be travelling to 4 states in the South- Karnataka, Tamil Nadu, Andhra Pradesh and Telangana to take part in diverse programmes aimed at strengthening India’s growth trajectory.  https://t.co/JcJYenJFNr"
Narendra Modi,1590614688098025472,2022-11-10 07:57:48+00:00,8649,3213,નર્મદાના પાણીએ ગુજરાતના સામાજીક-આર્થિક વિકાસમાં મહત્વની ભૂમિકા ભજવી છે.   અમને ગર્વે અને આનંદ છે કે સુચારુ જળવ્યવસ્થાપન થકી અમને નર્મદાના પાણીને કચ્છ અને અન્ય દૂરના વિસ્તારોમાં લઈ જવાની તક મળી અને એટલે જ દરેક ગુજરાતી કહે છે - #આ_ગુજરાત_મેં_બનાવ્યું_છે https://t.co/xCNPeafLVP
Narendra Modi,1590347726729797639,2022-11-09 14:16:59+00:00,24905,4018,ಬೆಂಗಳೂರು ಕೆಂಪೇಗೌಡ ಅಂತಾರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣದ 2ನೇ ಟರ್ಮಿನಲ್ ನ ಅದ್ಭುತ ದೃಶ್ಯಕಾವ್ಯ ಇಲ್ಲಿದೆ. ಇದು ವಿಮಾನ ನಿಲ್ದಾಣದ ಸಾಮರ್ಥ್ಯದ ವಿಸ್ತರಣೆಗೂ ಇಂಬು ನೀಡುತ್ತದೆ ಮತ್ತು ವಾಣಿಜ್ಯಕ್ಕೆ ಉತ್ತೇಜನ ನೀಡುತ್ತದೆ. ಟರ್ಮಿನಲ್ ಕಟ್ಟಡವು ಸುಸ್ಥಿರತೆಗೆ ಅತ್ಯುನ್ನತ ಪ್ರಾಮುಖ್ಯತೆಯನ್ನು ನೀಡುತ್ತದೆ ಎಂಬುದು ನನಗೆ ಸಂತಸ ತಂದಿದೆ. https://t.co/PuuKtjBopu
Narendra Modi,1590347461247188992,2022-11-09 14:15:56+00:00,5746,1663,காசி தமிழ் சங்கமம் நிகழ்வின் மீது எனக்கு பேருவகை ஏற்பட்டுள்ளது. இது ஒரே பாரதம் உன்னத பாரதம் உணர்வின் கொண்டாட்டம் மற்றும் அழகான தமிழ் மொழி மற்றும் கலாச்சாரத்தை கொண்டாடுவதாக இருக்கும். https://t.co/4Ck0QG0OOZ
Narendra Modi,1590340773647904769,2022-11-09 13:49:22+00:00,43558,7712,"Here are glimpses from Terminal 2 of the Kempegowda International Airport, Bengaluru. This will lead to capacity expansion of the airport and will boost commerce. I am glad that the terminal building accords topmost importance to sustainability. @BLRAirport https://t.co/9MxVyClhig"
Narendra Modi,1590333223355437057,2022-11-09 13:19:22+00:00,10719,3278,"आज देवभूमि हिमाचल में भाई प्रवीण शर्मा की सहज याद आ गई। हमीरपुर के साथ ही पूरे प्रदेश के विकास के लिए उन्होंने जो योगदान दिया, वो हम सबके लिए एक बड़ी पूंजी है। https://t.co/t7IAa49FGf"
Narendra Modi,1590333087711662083,2022-11-09 13:18:49+00:00,9457,3081,The Kashi Tamil Sangam is a programme I am particularly enthusiastic about. It will be a celebration of the spirit of Ek Bharat Shreshtha Bharat and will also celebrate the beautiful Tamil language as well as culture. https://t.co/v7T0sXoqyw
Narendra Modi,1590332819926323202,2022-11-09 13:17:45+00:00,11858,3723,"हमारी बेटियां हर चुनौती से निपट सकें, इसके लिए हमने कोई कोर-कसर बाकी नहीं रखी है। यही वजह है कि हिमाचल के राजनीतिक रिवाज को बदलने की जिम्मेदारी इस बार हमारी माताओं-बहनों और बेटियों ने ही उठा रखी है। https://t.co/1P4C4jE8GO"
Narendra Modi,1590332772346134528,2022-11-09 13:17:34+00:00,12216,3817,हमारे लिए देवभूमि हिमाचल का एक-एक नागरिक ईश्वर का रूप है। राज्य में कोरोना के संकटकाल में भी हमने इसी सेवाभाव के साथ काम किया। https://t.co/wBPajpI259
Narendra Modi,1590332670957228032,2022-11-09 13:17:10+00:00,8017,2852,"हिमाचल के लोगों को ये बात जरूर याद रखनी चाहिए!  कांग्रेस अस्थिरता, भ्रष्टाचार और घोटालों की गारंटी देने वाली पार्टी बन गई है। देश के ज्यादातर राज्यों की तरह आपने 5 साल पहले हिमाचल से भी कांग्रेस की विदाई कर दी थी, अब उसे लौटने नहीं देना है। https://t.co/eQDbIl0QCc"
Narendra Modi,1590263353129447427,2022-11-09 08:41:43+00:00,46865,6103,Congratulations to Dr. Justice DY Chandrachud on being sworn in as India’s Chief Justice. Wishing him a fruitful tenure ahead.
Narendra Modi,1590253609748267008,2022-11-09 08:03:00+00:00,10014,3539,सुजानपुर में विशाल जनसभा हिमाचल में भाजपा के विकास की राजनीति का प्रमाण है। #VikasKaDoubleEngine https://t.co/oJomuUtL8v
